compound_id,compound_smiles
CHEMBL406845,CC(C)(C)n1c2c(c(c3ccc(cc3)Cl)n1)c(N)ncn2
CHEMBL407,CCOC(=O)c1c2CN(C)C(=O)c3cc(ccc3n2cn1)F
CHEMBL407173,CC(C)(C)c1cc(NC(=NCCc2ccccc2)O)n(c2ccccc2)n1
CHEMBL407179,CCCn1c2cc(c3ccc(cc3)OC(C)(C)C(=O)N3CCN(CC3)c3ccccc3)[nH]c2c(=O)n(CCC)c1=O
CHEMBL407340,CC(C)(C)C(=O)Cn1c2ccccc2n(C2CCCCCC2)c(=O)n(CC(=Nc2cccc(c2)c2nc(=O)o[nH]2)O)c1=O
CHEMBL407819,c1cc(ccc1O)Oc1c(cc(cc1I)CC1C(=NC(=N1)O)O)I
CHEMBL40783,CCCC(=NOCC(CNC(C)C)O)CCC.C(=O)(C(=O)O)O
CHEMBL40785,Cc1ccc(cc1)[C@H]1[C@@H](CNCCOc2c(cccc2OC)OC)Oc2ccccc2O1
CHEMBL40786,COc1cccc(c1OCCNC[C@@H]1[C@@H](C2CCCCC2)Oc2ccccc2O1)OC
CHEMBL408019,c1cc(cc(c1)O)c1ccc2c(n1)[nH][nH]c2=NC(=O)C1CC1
CHEMBL408206,CC(C)N1CCN(CC1)C(=O)c1ccc(c(c1)CNC)Oc1ccc(c(c1)Cl)Cl
CHEMBL408395,Cc1ccc(cc1)C[C@H](C(=N)O)N=C([C@H](CC(=O)O)N=C(C(Cc1ccc(cc1)NC(=Nc1ccccc1C)O)N=C([C@H](Cc1c[nH]c2ccccc12)N=C(C)O)O)O)O
CHEMBL40860,CC(=CCc1c(cc2c(c1O)c(=O)c(c(c1ccc3c(c1)OC(c1ccc(c(c1)OC)O)C(CO)O3)o2)O)O)C
CHEMBL408649,CC[C@@H](C1CCC(CC1)O)[C@H](CC)C1CCC(CC1)O
CHEMBL408706,CC(=O)[C@]1(CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O)O
CHEMBL408707,C[C@@]12CCC(=O)C[C@@H]2[C@H](C[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@H]12)O)F
CHEMBL408756,CN(C(=N)NCCC[C@@H](C(=O)O)N)N
CHEMBL408778,CC[C@@H](C1CCCCC1)[C@H](CC)C1CCCCC1
CHEMBL40883,Cc1cc(C)cc(c1)C(=O)OC1CC2CCC(C1)N2C
CHEMBL408973,CC[C@]12CC(=C)[C@@H]3[C@H]4CCC(=O)C[C@@H]4CC[C@H]3[C@@H]1CC[C@]2(C#C)O
CHEMBL408975,Cc1cc(cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=NCc1cc2ccccc2[nH]1)O)N)O
CHEMBL408982,CCn1c2cc(ccc2s/c/1=C\C(=O)C)OC
CHEMBL409022,C[C@]12CCC3=C4CCC(=O)C=C4C=C[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL409036,C1CC1CN1CC[C@]23c4c5ccc(c4O[C@H]2[C@@H](CC[C@]3([C@H]1C5)O)N=C(C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O
CHEMBL409084,CC[C@]12CC(=C)C3[C@@H](CCC4=C[C@H](CC[C@]34C)O)[C@@H]1CC[C@]2(C#C)O
CHEMBL409151,CO[C@]1(C#C[C@@](C2CCCCCC2)(c2ccccc2)O)CN2CCC1CC2
CHEMBL40919,COc1ccc(cc1)c1c(c(=O)c2c(cc(cc2o1)O)O)O
CHEMBL40935,CN1CC(=O)C2CCC(C1C2)OC(=O)c1c[nH]c2ccccc12
CHEMBL40971,CC(C)(C)NCC(CON=C1CCCC1)O.C(=O)(C(=O)O)O
CHEMBL409895,C[C@]12CCC(CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CCC2(C)O)O
CHEMBL41,CNCCC(c1ccccc1)Oc1ccc(cc1)C(F)(F)F
CHEMBL410114,CC(C)(C)C(=O)Cn1c2ccccc2n(C2CCCCCC2)c(=O)n(CC(=Nc2cccc(c2)CC(=O)O)O)c1=O
CHEMBL41014,COc1cccc(c1OCCNC[C@@H]1[C@@H](c2ccc(cc2)O)Oc2ccccc2O1)OC
CHEMBL410328,CC1(C)O[C@H]2[C@H]3[C@@H](CO[C@@]2(CNS(=O)(=O)N)O1)OC1(CCCC1)O3
CHEMBL410329,CC1(C)O[C@H]2[C@H]3[C@@H](CO[C@@]2(COS(=O)(=O)N)O1)OC1(CCCCC1)O3
CHEMBL410336,C#C[C@@]1(CC[C@H]2[C@@H]3[C@H](C)C=C4CC(CC[C@]4(C)[C@H]3CC[C@]12C)O)O
CHEMBL410503,CS(=O)(=O)OCC1COC(Cn2cncn2)(c2ccc(cc2Cl)Cl)O1
CHEMBL410519,C#C[C@@]1(CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O)O
CHEMBL410526,COc1cccc(c1)C(=N[C@@H]1CC[C@]2([C@H]3Cc4ccc(c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)O)O)O
CHEMBL410539,C[C@@H]1[C@@H](Cc2c(cccc2N(CCN(C)C)C1=O)C(F)(F)F)c1ccc(c(c1)OC)OC
CHEMBL410674,CCCCCc1nc(n(Cc2ccc(cc2)c2ccccc2C(=O)O)n1)SCc1ccc(cc1)c1ccccc1C(=O)O
CHEMBL410732,c1ccc(cc1)CCN=C(c1coc(C2C(Cc3ccccc3CCC(=O)O)C3CCC2O3)n1)O
CHEMBL411053,C[C@@H]1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3O)[C@H]12
CHEMBL41111,c1ccc2c(c1)CC(C1=NCCN1)N2
CHEMBL41122,CC(=CCc1c(cc(c2c(=O)c(c(c3ccc4c(c3)OC(c3ccc(c(c3)OC)O)C(CO)O4)oc12)O)O)O)C
CHEMBL411316,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@H]([C@@H]2O)O
CHEMBL41140,c1cc(nc2ccc(cc12)N(=O)=O)N1CCNCC1
CHEMBL411464,Cc1ccn(Cc2ccc(cc2)OC)c(=O)c1N=C([C@H](Cc1ccc(cc1)C(C)(C)C(=O)O)N=C(C(C)(C)c1ccc2ccccc2c1)O)O
CHEMBL411467,CN1C2CCC1CC(C2)OC(=O)N=C(c1ccccc1OC)O.C(CC(=O)O)C(=O)O
CHEMBL411612,CCN1CNS(=O)(=O)c2cc(ccc12)F
CHEMBL41171,C[C@]1(Cc2ccccc2N1C)C1=NCCN1
CHEMBL411730,C#C[C@@]1(CC[C@H]2[C@@H]3CC[C@H]4CC(CC[C@]4(C)[C@H]3CC[C@]12C)(F)F)O
CHEMBL411731,C[C@@H]1CC2CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3O)[C@H]12
CHEMBL411916,CN(C)c1cccc(c1)C(=NC1CC[C@]2([C@H]3Cc4ccc(c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)O)O)O
CHEMBL41194,CCCc1nc2CCCCC(=O)c2n1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1
CHEMBL41223,C=CC[C@]1(Cc2ccccc2N1C)C1=NCCN1
CHEMBL41224,CN1C(Cc2cccc(c12)Cl)C1=NCCN1
CHEMBL412256,C[C@@H]1O[C@@H]2CO[C@]3(CNS(=O)(=O)N)[C@H]([C@@H]2O1)OC(C)(C)O3
CHEMBL412262,CN=C(NS(=O)(=O)c1ccc(cc1)Cl)N1C[C@H](c2ccccc2)C(=N1)c1ccc(cc1)Cl
CHEMBL412658,C1CCn2c(C1)nn(CCN1CCC(C(C1)c1ccc(cc1)F)C(=O)c1ccc(cc1)F)c2=O
CHEMBL412664,CCCCc1nn(CC(=O)c2cc(ccc2OC)OC)c(=O)n1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1
CHEMBL412882,c1cc(ccc1CN=C(N1CCC(CC1)c1cnc[nH]1)S)Cl
CHEMBL412922,C=CCN[C@@H](Cc1c(C)cc(cc1C)O)C(=O)N1CCC[C@H]1C(=N[C@@H](Cc1ccccc1)C(=N[C@@H](Cc1ccccc1)C(=N)O)O)O
CHEMBL412923,Cc1cc(cc(C)c1C[C@@H](C(=O)N1CCC[C@H]1C(=N[C@@H](Cc1c[nH]c2ccccc12)C(=N[C@@H](Cc1ccccc1)C(=N)O)O)O)N)O
CHEMBL412924,C=CCN[C@@H](Cc1c(C)cc(cc1C)O)C(=O)N1CCC[C@H]1C(=N[C@@H](Cc1c[nH]c2ccccc12)C(=N[C@@H](Cc1ccccc1)C(=N)O)O)O
CHEMBL413096,CC(=N[C@@H](Cc1ccc(cc1)OP(=O)(O)O)C(=N[C@@H](CCC(=O)O)C(=NCc1ccc(cc1)OC)O)O)O
CHEMBL413098,CCOC(=O)/C=C/1\CC(C)CC(=O)N1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1
CHEMBL413530,CN([C@H](CN1CCCC1)c1cccc(c1)N)C(=O)Cc1ccc(c(c1)Cl)Cl
CHEMBL413703,Cc1cc(cc(C)c1C[C@@H](C(=NCCCCc1c(=O)[nH]c(C)c(C)n1)O)N)O
CHEMBL41378,CC(C)NCC(CON=C1CCCCC1)O.C(=O)(C(=O)O)O
CHEMBL414,c1cc(ccc1C(=O)O)S(=O)(=O)N
CHEMBL414019,CC(C)NCC(COC(=O)c1ccccc1)O
CHEMBL414157,CCCn1c2c(c(=O)n(CCC)c1=O)nc(C13CCC(CCC(=O)O)(CC1)CC3)[nH]2
CHEMBL414174,Cc1c(CCC(=O)N2CC(C)(C)c3ccccc23)[nH]cn1
CHEMBL414207,CC(C)(C)NCC(COC(=O)c1ccccc1O)O
CHEMBL414213,CCC1Cc2cc(ccc2C2=C1c1ccc(cc1CC2CC)O)O
CHEMBL41436,CCCN(CCC)[C@H]1CCc2cccc(c2C1)O
CHEMBL41448,CCCc1nc2c(CCCCC2=O)n1Cc1ccc(cc1)c1ccccc1c1nnn(C)n1
CHEMBL414820,c1ccc2c(c1)cccc2CCCN=C([C@H](CC(=N)O)N=C(CCCCN=C([C@H](Cc1ccc(cc1)CP(=O)(O)O)CC(=O)O)O)O)O
CHEMBL414883,C[C@@H]1C[C@@H]2[C@@H](C=CC=CC(=O)Cc3c(c(cc(c3Cl)O)O)C(=O)O1)O2
CHEMBL415010,CCCCc1ccc(cc1)CN1c2ccccc2[C@@](c2ccccc2)([C@@H](C(=O)O)Oc2nc(C)cc(C)n2)NCC1=O
CHEMBL415037,CN1CCCC[C@H]1CC=C1c2ccccc2Cc2ccccc12
CHEMBL415038,CN1CCCC[C@H]1/C=C/C1c2ccccc2Cc2ccccc12
CHEMBL415049,CCN(CCCOc1ccc2c(c1)ncnc2N=c1cc(CC(=Nc2cccc(c2)F)O)[nH][nH]1)CCOP(=O)(O)O
CHEMBL415151,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCCC1)C(=O)N1CCN(CC1)C(=O)C[C@H](CCC[N+](C)(C)C)N)Cl
CHEMBL415152,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCCC1)C(=O)N1CCN(CC1)C(=O)C[N+](C)(C)C)Cl
CHEMBL415247,CC(C)[C@@H](CN1CC[C@](C)([C@@H](C)C1)c1cccc(c1)O)N=C([C@H]1Cc2ccc(cc2CN1)O)O
CHEMBL415295,COc1ccc(CCNCC(C(=O)Oc2ccccc2)O)cc1OC
CHEMBL415366,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCSCC1)C(=O)N1CCN(CC1)C(=O)[C@H](CCC[N+](C)(C)C)N)Cl
CHEMBL415848,c1ccc(cc1)[C@@H](CC(=N[C@@H]1CCOc2cc(ccc12)CN1CCCCC1)O)NS(=O)(=O)c1ccc2ccccc2c1
CHEMBL415970,COc1ccc(CCNCC(COc2ccc(cc2)CCc2ncc(c3cccs3)[nH]2)O)cc1OC
CHEMBL416,COc1c2c(cco2)cc2ccc(=O)oc12
CHEMBL416030,CCOC(=O)CCNCC(COc1cccc(c1)Cl)O
CHEMBL416053,C1CCN(CC1)Cc1ccc(cc1)COc1ccc(cc1)CN1CCCCC1.C(=O)(C(=O)O)O
CHEMBL416072,C=CCN1c2ccccc2CC1C1=NCCN1
CHEMBL416150,COc1ccc(CCNCC(COc2ccc(cc2)c2[nH]cc(Cl)n2)O)cc1OC
CHEMBL416151,c1cc(c2c[nH]c(c3ccc(cc3)OCC(CNCCc3ccncc3)O)n2)sc1
CHEMBL41631,C(CCCNS(=O)(=O)c1cccc2c1cccc2Cl)CCN
CHEMBL416378,CN(CCN)CCN(Cc1ccc(cc1)OC)c1ccccn1
CHEMBL416395,C1CCC(CC1)CCCCN=C(c1coc(C2C(Cc3ccccc3CCC(=O)O)C3CCC2O3)n1)S
CHEMBL416401,CN1CCc2cc(c(cc2[C@H](C1)c1ccccc1)O)Br
CHEMBL416403,CN(C)CCS(=O)(=O)N(C)[C@@H]1CCN2CCc3ccccc3[C@@H]2C1
CHEMBL416477,CCCN(Cc1ccc(cc1)c1ccccc1c1n[nH]nn1)c1c(cccn1)C(=O)O
CHEMBL416526,CN(C)CCc1c[nH]c2ccc(cc12)O
CHEMBL416757,COc1cc2CCN3C[C@H]4CC[C@H](C[C@H]4C[C@H]3c2cc1OC)O
CHEMBL416769,c1ccc2c(c1)ccc(/C=C/c1cccc(c1)c1cc(=O)c3cc(cc(c3o1)C(=O)O)Cl)n2
CHEMBL41685,Cc1ccc(cc1)C(CCN1CCN(CC1)c1ccccc1OC)Oc1ccc(cc1)C(=O)Nc1ccccc1OCCCC(=O)O
CHEMBL416943,C#CCCCCCN=C(c1coc(C2C(Cc3ccccc3CCC(=O)O)C3CCC2O3)n1)O
CHEMBL416974,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccc(cc1)OC(=O)N(C)C
CHEMBL417016,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]1[C@@H](CO)O[C@H]([C@@H]([C@H]1O)O)O)O)O)O)O
CHEMBL417135,c1ccc2c(c1)cnc(COc1ccc(cc1)c1cc(=O)c3cccc(c3o1)C(=O)O)n2
CHEMBL41720,CN1c2ccc(cc2CC1C1=NCCN1)F
CHEMBL417207,c1ccc(cc1)C(=C1CCN(CC1)CCn1c(=O)n2CCCCCc2n1)c1ccccc1
CHEMBL417221,c1ccc(cc1)C(CCCNC(=N)NCCCc1cnc[nH]1)c1ccccn1
CHEMBL417400,C1Cc2nn(CCN3CCC(=C(c4ccc(cc4)F)c4ccc(cc4)F)CC3)c(=O)n2C1
CHEMBL417484,CN([C@@H]1CCN2CCc3ccccc3[C@@H]2C1)S(=O)(=O)CCN1CCCCC1
CHEMBL41756,Cn1c(cc2ccccc12)CC1=NCCN1
CHEMBL417564,c1ccc2cc(ccc2c1)N(c1ccccc1C(=O)O)C(=O)C(=O)O
CHEMBL417572,C[N+]1=CC(c2ccccc12)C(=O)N1C[C@@H](C[C@H]1C(=N[C@@H](Cc1cccc2ccccc12)C(=O)N(C)Cc1ccccc1)O)O
CHEMBL417656,CC1(C)O[C@H]2[C@H]3[C@@H](CO[C@@]2(COS(=O)(=O)N)O1)OS(=O)(=O)O3
CHEMBL417742,COc1ccc(cc1)Cc1cc(CCC(=O)O)cc(CCNS(=O)(=O)c2ccc(cc2)Cl)c1
CHEMBL417910,CCCCN(Cc1ccc(cc1)c1ccccc1c1n[nH]nn1)c1c2cc(ccc2ncn1)O
CHEMBL417937,C1Cn2c(nn(CCN3CCC(=C(c4ccc(cc4)F)c4ccc(cc4)F)CC3)c2=O)OC1
CHEMBL41803,C[C@H]1c2ccccc2N(C)[C@@H]1C1=NCCN1
CHEMBL418052,C(CSC[C@@H]1[C@H]([C@H]([C@H](n2cnc3c(N)ncnc23)O1)O)O)[C@@H](C(=O)O)N
CHEMBL418068,c1cc2c(c(c1)O)C(=O)c1c(cc(cc1O)C(=O)O)C2=O
CHEMBL418156,CCOCCn1c2ccccc2nc1COc1cccc(/C=C/C(=O)c2cc(ccc2O)c2n[nH]nn2)c1
CHEMBL418189,CN1CCCCC1CC=C1c2ccccc2Cc2ccccc12
CHEMBL418226,CCc1cc(c2CCCCc2n1)OCc1ccc(cc1)c1ccccc1c1n[nH]nn1
CHEMBL41826,CCc1nc2CCCCC(=O)c2n1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1
CHEMBL418269,CCC1(CC)C/C(=C\C(=O)OC)/N(Cc2ccc(cc2)c2ccccc2c2n[nH]nn2)C(=O)C1
CHEMBL41828,CCCCc1nc2CCCCCc2n1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1
CHEMBL418323,C1CCC(CC1)CCCCN=C(c1coc(c2ccc(cc2)/C(=C\CCC(=O)O)/c2cccnc2)n1)O
CHEMBL41839,CC(C)C(=NOCC(CNC(C)C)O)C(C)C.C(=O)(C(=O)O)O
CHEMBL418508,c1ccnc(c1)C(CCNC(=N)NCCCc1cnc[nH]1)c1cc(cc(c1)Cl)Cl
CHEMBL418583,CCCCCN(C)C(=O)c1coc(C2C(Cc3ccccc3CCC(=O)O)C3CCC2O3)n1
CHEMBL418585,CCCCCCCCCCN=C(c1coc(C2C(Cc3ccccc3CCC(=O)O)C3CCC2O3)n1)O
CHEMBL41861,CN1C(Cc2cc(cc(c12)Cl)Cl)C1=NCCN1
CHEMBL418721,Cc1c(C(=NN2CC3CCCC3C2)O)nc(c2ccc(cc2Cl)Cl)n1c1ccc(cc1)Cl
CHEMBL418770,Cc1ccccc1OCC(CNCc1ccc(cc1)C(=O)OC)O
CHEMBL418971,CC(C)(c1ccc(cc1)O)c1ccc(cc1)O
CHEMBL419016,CC(C)c1cc(ccc1O)Oc1c(C)cc(cc1C)OCC(=O)O
CHEMBL419136,Cc1cc(C)c(CN2c3ccccc3[C@@](c3ccccc3)([C@@H](C(=O)O)Oc3nc(C)cc(C)n3)NCC2=O)c(C)c1
CHEMBL419166,CC1(C)CCC(C)(C)c2cc(c(cc12)C(=O)c1ccc(cc1)C(=O)O)F
CHEMBL419224,C(=C\C[C@@H]1CN(C[C@H]1c1ccccc1O)S(=O)(=O)c1ccc(cc1)Cl)\CCC(=O)O
CHEMBL419662,CC(C)c1c2cc(C)c(cc2c(c(c1O)O)C(=O)O)c1cc2c(cc1C)c(C(C)C)c(c(c2C(=O)O)O)O
CHEMBL419867,Cc1cccc2c1[nH]cc(c2=NCCCN1CCN(CC1)c1ccc(cc1OC)F)C(=O)N(C)C
CHEMBL419975,CC(C1CC1)N=C(O)OCCCc1cnc[nH]1
CHEMBL419994,Cc1cccc(c1)OC[C@H]([C@@H]1CCCCN1)O
CHEMBL42,CN1CCN(CC1)C1=Nc2cc(ccc2Nc2ccccc12)Cl
CHEMBL420047,Cc1ccc(cc1)n1c(cc(C(C)(C)C)n1)NC(=Nc1cccc2ccccc12)O
CHEMBL420060,Cc1c(NCCCN2CCN(CC2)c2ccccc2OC)n(C)c(=O)n(C)c1=O
CHEMBL420124,CC/C(=N\O)/c1ccc(cc1)OCCCc1cnc[nH]1.C(=C\C(=O)O)\C(=O)O
CHEMBL420181,C(CCN(CCCCn1ccnc1)S(=O)(=O)c1ccc(cc1)Cl)Cc1cnc[nH]1
CHEMBL420231,CC(C)(C)c1cc(NC(=NC2Cc3ccccc3C2)O)n(c2ccccc2)n1
CHEMBL420268,CC(C#CCN1CCCC1)N1C(=O)CCC1=O
CHEMBL420474,Cc1ccc(cc1C(=O)O)n1c(cc(C(C)(C)C)n1)NC(=O)Nc1ccc(c2ccccc12)OCCN1CCOCC1
CHEMBL420567,Cc1c(ccc2c(c3c(nnn3)oc12)O)OCCCN1CCN(CC1)Cc1ccccn1
CHEMBL420620,CN(C)C(=O)c1cccnc1NCCCN1CCN(CC1)c1ccc(cc1OC)F
CHEMBL420671,CCOC(=O)N1CCC(CC1)Nc1cc(C)ccn1
CHEMBL42070,CCc1nc2/C(=C/C(=O)O)/CCCCc2n1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1
CHEMBL420746,CC(C)(C)NCC(COc1cccc2c1[nH]c(n2)O)O
CHEMBL420791,CC(C)N1CCOC(C1)c1cc(ccc1OC)OC
CHEMBL420873,C1CCN=c2ccn(CCCCCn3ccc(=NCC1)c1ccccc31)c1ccccc21.I.I
CHEMBL420934,Cc1c(ccc2c(c3c(nnn3)oc12)O)OCCCN1CCN(CC1)Cc1cccc(c1)Cl
CHEMBL421,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)/N=N/c1ccc(c(c1)C(=O)O)O
CHEMBL421062,CC(C)C[C@@H]1CN[C@@H](CC(C)C)C(=N[C@H](CCC(=N)O)C(=N[C@@H](Cc2c[nH]c3ccccc23)C(=N[C@H](Cc2ccccc2)C(=NCCC(=N1)O)O)O)O)O
CHEMBL42117,CC(C)(C)c1ccc(cc1)NCC(CON=C(C1CC1)C1CC1)O
CHEMBL421350,c1cc(ccc1c1cnc([nH]1)SCCc1cnc[nH]1)C(=O)N
CHEMBL421473,CCCN(Cc1ccc(cc1)c1ccccc1c1n[nH]nn1)c1c(cnc(C)n1)C(=O)O
CHEMBL42160,CC(=CCC/C(=C/Cc1c(cc(c2c(=O)c(c(c3ccc4c(c3)OC(c3ccc(c(c3)OC)O)C(CO)O4)oc12)O)O)O)/C)C
CHEMBL421647,C[C@@H]1CC2=C(C(=O)C=C(C2=O)N=C(C(=CC=C[C@@H]([C@H](C(=C[C@H](C)[C@H]([C@H](C1)OC)O)C)OC(=N)O)OC)C)O)NCCF
CHEMBL421738,COc1cc(c(cc1C(=NC1CN2CCC1CC2)O)I)N
CHEMBL421831,C1CCCN(CC1)[C@H]1CCC([C@@H]1OC/C=C\CCC(=O)O)OCc1ccc(cc1)c1ccc(cc1)CC(=N)O
CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1
CHEMBL422017,c1ccc(cc1)S(=O)(=O)NCCCc1cccc(c1)/C(=C\CCCC(=O)O)/c1cccnc1
CHEMBL422050,CCCN(Cc1ccc(cc1)c1ccccc1c1n[nH]nn1)c1c2c(ncn1)oc(C)n2
CHEMBL422068,CCCCc1cccc(c1)[C@]1(c2ccccc2N(Cc2ccc(cc2)OC)C(=O)CN1)[C@@H](C(=O)O)Oc1nc(C)cc(C)n1
CHEMBL42231,COc1cccc(c1OCCNCC1Cc2ccccc2C(C1)c1ccccc1)OC
CHEMBL422416,CC(=O)c1c(cc2c(cco2)c1OC)O
CHEMBL422547,Cc1cc(cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=NCc1nc2ccccc2n1C)O)N)O
CHEMBL422593,CCCCc1nn(Cc2ccccc2)c(=O)n1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1
CHEMBL422912,CCOC(=O)/C=C/1\CC2(CCCCCC2)C(=O)N1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1
CHEMBL422923,Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)on1
CHEMBL422977,COc1ccccc1CNCCCCCCNCCCCCCCNCCCCCCNCc1ccccc1OC
CHEMBL423,CC(C)NCC(COc1ccc(cc1)CCOCC1CC1)O
CHEMBL423196,CC(C)(C)c1cc(NC(=O)Nc2ccc(c3ccccc23)OCCN2CCOCC2)n(C2CCCCC2)n1
CHEMBL423294,COc1cc2c(cc1OC)nc([nH]c2=N)N1CCN([C@H]2CCCC[C@@H]12)C(=O)c1ccco1
CHEMBL423318,CCCN(Cc1ccc(cc1)c1ccccc1c1n[nH]nn1)c1c(cccn1)NS(=O)(=O)C
CHEMBL423319,c1ccc(cc1)Oc1ccc(cc1)CCC(=O)O
CHEMBL423422,CCCC/C=C/CCc1cc(c2C3CC(=CCC3C(C)(C)Oc2c1)C)O
CHEMBL423584,CS(=O)(=O)N1CCN(CC1)C1CN(CCC2(CCC(=O)N(Cc3ccccc3)C2)c2ccc(c(c2)Cl)Cl)C1
CHEMBL423660,CCC(CC)N=CNc1ccc(cc1)c1cnc[nH]1.Cl.Cl
CHEMBL423862,CC(C)(C)c1cc(NC(=Nc2cccnc2)O)n(c2ccccc2)n1
CHEMBL423954,CC(C)(C)c1ccc(cc1)C1=CCC(C)(C)c2ccc(C#Cc3ccc(cc3)C(=O)O)cc12
CHEMBL424031,C1CCC(CC1)CCCCN=C(c1coc([C@@H]2CCCC2Cc2ccccc2CCC(=O)O)n1)O
CHEMBL424034,CCOc1cc2CCN3CC4CC[C@H](C[C@H]4C[C@H]3c2cc1OCC)O
CHEMBL42407,CC(=O)N(Cc1ccccc1OC)C[C@@H](Cc1c[nH]c2ccccc12)N=C(CN1CCC(CC1)N1CCCCC1)O
CHEMBL424107,Cc1ccc(cc1)n1c(cc(C(C)(C)C)n1)NC(=O)Nc1ccc(c2ccccc12)OCCN1CCCCC1
CHEMBL424190,CC(C)(C)c1ccc(cc1)C1=C(/C=C/C#Cc2ccc(cc2)C(=O)O)C(C)(C)CCC1
CHEMBL424336,c1ccc(cc1)C(CCc1ncc(CCNCCc2ccncc2)[nH]1)c1ccccc1
CHEMBL424369,CC(C)(C)NCCCON=C(C1CC1)C1CC1
CHEMBL424451,Cc1ccc(cc1N=C(CC12CC3CC(CC(C3)C2)C1)O)OC
CHEMBL424587,C/C(=C(\C)/c1nc(co1)C(=NCCc1ccc(cc1)Cl)O)/Cc1ccccc1CCC(=O)O
CHEMBL424647,Cc1ccn(C)c2=NC(N)N=C(c12)O
CHEMBL424675,C1CCN(CC1)Cc1ccc(cc1)OCCCN1CCC(CC1)Cc1cnc[nH]1
CHEMBL42472,COc1cccc(c1OCCNC[C@@H]1C[C@H](c2ccccc2)c2ccccc2O1)OC
CHEMBL424823,Cc1ccc2c(ccn2C[C@@H]2CC=C[C@H](c3ccc(cc3)CP(=O)(C)O)[C@H](CC(=O)O)C(=NC3(CCCCC3)C(=N[C@@H](CC(=N)O)C(=NC2)O)O)O)c1
CHEMBL424847,CCCCCCCN1CCC(CC1)Cc1cnc[nH]1
CHEMBL424864,c1ccc(cc1)C1=N[C@H](C(=O)N(CC(F)(F)F)c2ccccc12)N=C(N1CCC(CC1)N1Cc2ccccc2N=C1O)O
CHEMBL424969,c1ccc2c(c1)cccc2CCCN=C([C@H](CC(=N)O)N=C(CCN=C([C@H](Cc1ccc(cc1)CP(=O)(O)O)CC(=O)O)O)O)O
CHEMBL425139,CCOC(=O)/C=C/1\CC2(CCCCC2)C(=O)N1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1
CHEMBL425148,COc1cc(ccc1O)C[C@H]1COC(=O)[C@@H]1Cc1ccc(c(c1)OC)O
CHEMBL425176,CC(C)[C@@H](C(=O)N1CCC[C@H]1C(=N[C@@H](Cc1ccccc1)C(=NCC(=O)O)O)O)N=C([C@H](C)N)O
CHEMBL425182,c1ccc(cc1)O[C@H]([C@@H](C[C@H](C(=NC1c2ccccc2C[C@H]1O)O)O)O)C(=NC1c2ccccc2C[C@@H]1O)O
CHEMBL425222,COc1ccc2c(c1)c(c[nH]2)C(=O)OC[C@@H]1CCN2CCC[C@@H]12
CHEMBL425252,c1cn([C@H]2[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O)O2)O)O)c(nc1=N)O
CHEMBL425325,C(CCOc1cccc(c1)Cn1c2ccc(cc2c2CCCC(CC(=O)O)c12)F)Cc1cccnc1
CHEMBL42539,Cc1ccc(cc1)C1C(CNCCOc2c(cccc2OC)OC)Oc2ccccc2O1
